customer_id,company_name,country,company_size_band,signup_date,acquisition_channel
2397,Orr Inc,U.S.A,1-10,01/21/2024,Referral
2398,"Whitney, Lloyd and Liu",India,11-50,03/25/2025,Google Ads
2399,Barnes-Blackwell,US,11-50,2025-02-09,LinkedIn Ads
2400,"Spencer, Torres and Newton",India,11-50,09/04/2023,Organic Search
2401,Smith-Ramirez,AU,1-10,28-Nov-2024,Organic Search
2402,"Bishop, Thomas and Powell",Canada,11-50,08/26/2024,Organic Search
2403,"Harris, Stephens and Kramer",Britain,11-50,16-Dec-2023,Referral
2404,"Ramos, Reed and Cain",Bharat,51-200,2024-12-14,Google Ads
2405,"Sullivan, Gonzalez and Turner",United States,51-200,2025-06-22,LinkedIn Ads
2406,Medina Group,AUS,11-50,2025-12-19,Organic Search
2407,"Higgins, Hobbs and Meyer",U.K.,1-10,19-Dec-2025,Direct
2408,"Campbell, Davis and Arnold",India,11-50,2025-05-21,Referral
2409,"Peterson, Reid and Johnson",USA,1-10,2023-03-02,LinkedIn Ads
2410,"Vargas, Allen and Schroeder",Bharat,11-50,18-May-2024,
2411,"Henderson, Wagner and Dennis",United Kingdom,51-200,08/12/2023,LinkedIn Ads
2412,Green-Romero,Britain,11-50,16-May-2025,Google Ads
2413,Williams Ltd,Bharat,51-200,12-Feb-2023,LinkedIn Ads
2414,West PLC,U.S.A,51-200,2023-02-10,Google Ads
2415,"Smith, Morgan and Young",USA,1-10,08/29/2025,Organic Search
2416,"Zhang, Cunningham and Kline",United States,1-10,2025-12-23,LinkedIn Ads
2417,"Wade, Richard and Hall",US,201-1000,2023-05-05,Meta Ads
2418,Mitchell-Glover,CA,11-50,26-Feb-2024,
2419,"Armstrong, Taylor and Gray",Britain,1-10,17-May-2024,Google Ads
2420,"Wright, Murphy and Aguilar",Britain,11-50,05-Jul-2023,Direct
2421,Gibson-Thomas,AUS,11-50,2024-05-05,Organic Search
2422,Poole-Miller,US,,19/05/2024,Organic Search
2423,Coleman and Sons,UK,1-10,07/24/2025,Google Ads
2424,Lewis-Miller,U.K.,1-10,2024-05-25,LinkedIn Ads
2425,"Fox, Chapman and Stone",AU,1-10,24-Apr-2025,Referral
2426,Wiggins-Silva,India,11-50,16-Nov-2024,Referral
2427,"Henderson, Alexander and Galvan",US,1-10,12/09/2023,Organic Search
2428,Dennis-Butler,USA,11-50,2025-09-23,LinkedIn Ads
2429,Thomas and Sons,US,11-50,08/07/2024,LinkedIn Ads
2430,Dawson-Anderson,CA,11-50,2023-04-02,LinkedIn Ads
2431,"Palmer, Rice and Benson",UK,11-50,01-Nov-2025,Referral
2432,Kennedy-Francis,AUS,201-1000,08/18/2023,Google Ads
2433,"Wood, Crane and Guzman",U.S.A,,2023-09-10,Referral
2434,Rodriguez-Wood,IN,,08/07/2024,Referral
2435,Williams-Hernandez,United Kingdom,11-50,04/11/2025,LinkedIn Ads
2436,Torres-Brooks,India,,08/04/2025,LinkedIn Ads
2437,Tucker-Moody,Bharat,11-50,01/26/2023,Google Ads
2438,Bowers Group,Canada,11-50,19-Sep-2023,Meta Ads
2439,Zuniga LLC,USA,201-1000,04/21/2024,Organic Search
2440,Lewis-Fuentes,US,1-10,26-Jul-2024,Google Ads
2441,Smith-Kelley,USA,1-10,2023-11-23,Direct
2442,Harrell Group,U.S.A,1-10,09/25/2024,Organic Search
2443,Berry-Knight,U.S.A,51-200,06/11/2023,Direct
2444,Harrington-Alvarez,US,1000+,2023-06-10,Referral
2445,"Bass, Anderson and Taylor",USA,11-50,20/12/2023,
2446,"Murray, Cole and Cole",U.S.A,51-200,07/23/2023,Google Ads
2447,"Nguyen, Marsh and Beck",UK,,25/04/2023,Google Ads
2448,Hughes-Mccullough,U.S.A,1-10,2023-10-05,Meta Ads
2449,Weaver-Rubio,U.S.A,11-50,01-Sep-2025,Google Ads
2450,Fitzgerald-Brewer,Canada,51-200,2023-02-23,Google Ads
2451,Mann PLC,India,1-10,11/25/2023,Google Ads
2452,"Hogan, Zimmerman and Hoffman",AU,,09-Mar-2025,Google Ads
2453,Schneider Inc,AU,51-200,26/07/2024,Referral
2454,Friedman PLC,United Kingdom,51-200,28/08/2025,LinkedIn Ads
2455,"Todd, Bernard and Boyd",AUS,201-1000,2024-08-23,Direct
2456,Shaw-Smith,India,1-10,23/10/2023,Google Ads
2457,"Mayer, White and Smith",Canada,1-10,10/07/2024,Referral
2458,Sanchez Ltd,United States,51-200,02/03/2024,LinkedIn Ads
2459,"Wallace, Roman and Lawson",CA,1-10,2025-04-17,LinkedIn Ads
2460,Chapman-Henry,Canada,201-1000,2024-07-07,Referral
2461,Morgan and Sons,USA,1-10,2023-08-05,Organic Search
2462,Johnson-Rice,U.S.A,1000+,04/08/2025,Organic Search
2463,Scott-Wilson,U.S.A,51-200,2025-11-18,Google Ads
2464,Weaver LLC,U.K.,11-50,2024-09-30,Google Ads
2465,White Inc,Canada,11-50,08-Mar-2023,Organic Search
2466,Parker Group,U.S.A,201-1000,19/12/2025,Referral
2467,"Jackson, Mendez and Nguyen",AUS,1-10,2024-04-16,Meta Ads
2468,Reeves LLC,United Kingdom,11-50,03/04/2024,LinkedIn Ads
2469,Garcia-Thomas,India,1-10,11/12/2023,Google Ads
2470,Scott-David,AUS,1-10,2024-11-04,
2471,Williams and Sons,Britain,51-200,2024-05-24,Organic Search
2472,"Willis, Vasquez and Goodwin",India,11-50,23-Nov-2025,Referral
2473,Avery-Adams,United States,11-50,17/02/2023,Referral
2474,Marshall-Russell,Australia,1-10,10/09/2025,LinkedIn Ads
2475,Johnson-Schultz,Bharat,11-50,2023-04-02,LinkedIn Ads
2476,Adams PLC,CA,,10-Sep-2025,
2477,"Garcia, Hines and Pearson",India,1-10,2025-06-08,Google Ads
2478,Torres Group,Canada,1-10,13-Oct-2024,Organic Search
2479,Miller-Fields,U.K.,1000+,2023-11-04,Google Ads
2480,Patton and Sons,USA,51-200,10/25/2024,Meta Ads
2481,Fernandez-Jackson,CA,11-50,03/08/2024,Organic Search
2482,Medina Group,India,11-50,30/04/2023,
2483,"Hayes, Smith and Marshall",Bharat,51-200,07/07/2023,Google Ads
2484,"Roberts, Stanton and Smith",U.K.,1-10,2023-01-03,Referral
2485,Nelson-King,U.K.,11-50,10/06/2023,Referral
2486,"James, Bell and Chen",USA,1000+,2024-12-06,Google Ads
2487,"Pittman, Campbell and Martin",Canada,1-10,10/11/2024,
2488,"Hart, Turner and Foster",IN,11-50,2024-12-09,Meta Ads
2489,Rivas Ltd,USA,,24/03/2024,LinkedIn Ads
2490,"Lutz, Johns and Clark",Britain,1-10,27/06/2023,Organic Search
2491,"Bernard, Flores and Fleming",Britain,11-50,21-May-2023,Google Ads
2492,Reid-Petty,U.S.A,51-200,10-Jun-2025,Google Ads
2493,"Chavez, Sanchez and Bird",United States,51-200,17/09/2024,Referral
2494,Clark-Haley,AUS,51-200,2025-02-23,Google Ads
2495,Smith-Holt,USA,11-50,09/25/2024,Google Ads
2496,"Nielsen, Lynch and Smith",U.S.A,1-10,31/12/2025,Direct
2497,Chambers Group,AU,11-50,01/11/2024,Direct
2498,"Woodard, Warner and Farmer",CA,201-1000,11/09/2023,Meta Ads
2499,"Miller, Mcdowell and Curtis",AUS,11-50,06/24/2025,Referral
2500,"Johnson, Collier and Powers",AU,11-50,2023-11-23,
2501,"Martinez, Stanton and Bennett",AUS,11-50,22-Oct-2025,Direct
2502,"Howard, Thompson and Tate",Australia,1-10,21/09/2024,Organic Search
2503,"Terrell, Martinez and Wood",Canada,1-10,27-Jun-2023,Organic Search
2504,Wallace and Sons,US,1-10,2023-12-19,Meta Ads
2505,"Smith, Campbell and Morse",India,51-200,06/10/2025,LinkedIn Ads
2506,Lee-Velasquez,U.S.A,1-10,23/04/2024,Meta Ads
2507,"Turner, Robbins and Young",Bharat,1-10,11/24/2025,Referral
2508,Coffey-Johnson,United States,51-200,12/12/2024,Referral
2509,Conway-Mann,AUS,1-10,28/09/2024,Organic Search
2510,Smith Ltd,Australia,1-10,02/04/2025,Organic Search
2511,Rodriguez-Ramirez,United Kingdom,11-50,31/10/2025,
2512,"Snyder, Arnold and Keller",U.S.A,,12-Apr-2023,
2513,"Chambers, Morrison and Thompson",CA,1-10,08/28/2023,Referral
2514,"Anderson, Brown and Green",Bharat,1-10,29/04/2025,Organic Search
2515,"Foley, Ibarra and Daniel",IN,51-200,04/15/2023,Meta Ads
2516,Lee-Gregory,AUS,201-1000,16-Jan-2025,Organic Search
2517,"Byrd, Mendez and Becker",USA,1-10,09/02/2023,Direct
2518,Smith-Simmons,United Kingdom,1-10,08/23/2025,LinkedIn Ads
2519,"Hahn, Williams and Mcmillan",U.S.A,11-50,08/05/2023,Organic Search
2520,Richard-Russell,Canada,201-1000,09/23/2023,Organic Search
2521,Frazier Group,U.S.A,11-50,09/05/2023,
2522,Ward-Blake,United Kingdom,,15-Jan-2023,Meta Ads
2523,"Walker, Ramirez and Fisher",IN,1-10,22/10/2025,Google Ads
2524,Stewart-Myers,India,201-1000,03/12/2024,Direct
2525,Miller-Armstrong,Britain,11-50,2025-02-22,Referral
2526,Mooney and Sons,U.S.A,1-10,31-Dec-2024,Organic Search
2527,"Coleman, Jones and Wright",India,1-10,03/07/2023,Organic Search
2528,Murphy Inc,United States,201-1000,10-Sep-2025,Google Ads
2529,"Garrett, Johnson and Reynolds",Australia,51-200,31/07/2024,Organic Search
2530,Watkins Ltd,U.K.,,08/22/2024,Google Ads
2531,Pittman-Wright,India,1-10,2023-02-01,Google Ads
2532,Allen-Peterson,US,51-200,05-Mar-2025,LinkedIn Ads
2533,Underwood PLC,United States,1-10,07/11/2023,Google Ads
2534,Harding PLC,UK,11-50,2025-10-01,Referral
2535,"Gonzales, Davis and Griffin",USA,1-10,2024-11-21,Referral
2536,Miller Inc,CA,51-200,11/05/2024,Google Ads
2537,Bennett Ltd,U.K.,1-10,01/11/2025,
2538,Patton Inc,U.S.A,1-10,08-Feb-2023,Referral
2539,Brown-Bishop,IN,11-50,08/05/2025,Google Ads
2540,Jones-Byrd,U.S.A,11-50,08/09/2023,Referral
2541,"Williams, Horn and Morales",United Kingdom,1-10,19/03/2024,Meta Ads
2542,"Walton, Hall and Greene",AUS,51-200,30/05/2023,LinkedIn Ads
2543,"Hanson, Chavez and Marshall",USA,1-10,20/12/2023,Referral
2544,Hobbs-Harvey,Australia,51-200,23/11/2025,Direct
2545,Curtis-Lowe,U.S.A,1-10,28-Feb-2024,Direct
2546,Gibson LLC,U.S.A,11-50,09/01/2025,Google Ads
2547,"Lee, Garcia and Larson",IN,,04/17/2023,Organic Search
2548,Watkins and Sons,UK,1-10,2023-12-28,Meta Ads
2549,"Martinez, Hicks and Kelly",United States,201-1000,12/10/2025,Organic Search
2550,Hardy-Wallace,IN,,09-Jul-2025,Meta Ads
2551,Taylor Inc,United Kingdom,11-50,28-Aug-2025,Referral
2552,Anderson PLC,United States,1-10,02/26/2023,Referral
2553,Palmer-Pearson,U.S.A,,24/09/2023,Google Ads
2554,Collins-Mcclure,United Kingdom,51-200,2023-06-03,Referral
2555,Hernandez LLC,Canada,1-10,16-May-2025,Referral
2556,"Cooper, Wood and Smith",US,11-50,04/07/2025,Google Ads
2557,"Sandoval, Thomas and Young",Canada,11-50,02/29/2024,Referral
2558,"Trevino, Henderson and Gonzalez",Canada,1000+,07/15/2023,Referral
2559,Davidson and Sons,Australia,11-50,2025-05-14,Referral
2560,Peterson Ltd,Canada,201-1000,2025-03-30,LinkedIn Ads
2561,Neal-Holden,CA,1-10,11-Feb-2024,LinkedIn Ads
2562,"Schwartz, Christian and Knight",USA,201-1000,08/20/2023,LinkedIn Ads
2563,Jensen-Barnes,Canada,1000+,31-Mar-2024,Google Ads
2564,Garcia Inc,US,1-10,10/27/2024,Organic Search
2565,Robinson-Smith,IN,11-50,01/05/2024,Google Ads
2566,Steele Group,United States,1000+,09/03/2024,Organic Search
2567,"Lewis, Castillo and Tate",IN,11-50,20-Mar-2025,Referral
2568,Aguirre-Bennett,USA,1-10,2025-09-28,
2569,Lopez-Fritz,Britain,51-200,09/09/2024,LinkedIn Ads
2570,Smith-Howard,Australia,1-10,14/12/2023,Google Ads
2571,"Wilson, Roberts and Lee",UK,51-200,17/01/2024,Direct
2572,"Durham, Ward and Hester",IN,11-50,14/06/2024,Direct
2573,Gonzalez and Sons,USA,1-10,2024-05-21,Google Ads
2574,Mcclure Ltd,US,1-10,09/11/2024,Direct
2575,Morgan PLC,CA,,03-Nov-2024,Organic Search
2576,White Inc,India,51-200,01/02/2024,Google Ads
2577,Cameron Inc,USA,,23/05/2025,Referral
2578,Decker and Sons,US,,07/07/2024,Referral
2579,Pena-Dyer,USA,1-10,04/26/2023,Google Ads
2580,Boyle-Torres,U.K.,1-10,23-Jul-2024,Direct
2581,Wood LLC,Bharat,201-1000,21/02/2024,Meta Ads
2582,"Jackson, Rose and Lloyd",U.S.A,51-200,05/06/2023,Google Ads
2583,"Keith, Johns and Jones",CA,1-10,27-Aug-2025,Organic Search
2584,Andrade and Sons,USA,201-1000,2023-02-22,LinkedIn Ads
2585,Lee Group,USA,201-1000,27/12/2025,
2586,"Brooks, Greene and Rowland",India,51-200,25-Dec-2024,Referral
2587,Mccall PLC,USA,11-50,07/25/2023,Google Ads
2588,"Lopez, Nichols and Clarke",Britain,1-10,14-Oct-2023,Organic Search
2589,Wright-Soto,Australia,11-50,11-Jul-2023,Google Ads
2590,Salas-York,Bharat,11-50,08/13/2023,Organic Search
2591,"Blackwell, Clark and Miller",Britain,11-50,06/10/2025,Referral
2592,Gibbs-Mendez,Bharat,11-50,30-May-2025,
2593,Romero Ltd,U.K.,1-10,06-Jun-2025,Referral
2594,"Brooks, Stone and White",Bharat,51-200,01/29/2024,LinkedIn Ads
2595,"Brooks, Neal and Baldwin",IN,11-50,10/04/2023,Google Ads
2596,Wells-Perkins,USA,1-10,12-Jan-2025,Google Ads
2597,"Morse, Silva and Johnson",U.S.A,11-50,2023-12-12,
2598,Jacobson Group,U.K.,1-10,04/10/2025,Referral
2599,Foster LLC,US,11-50,05/01/2024,Google Ads
2600,Oneal-Duncan,Canada,,08/11/2024,
2601,Scott-Miller,U.S.A,1-10,23-Mar-2023,Meta Ads
2602,Phillips PLC,Australia,11-50,2025-01-09,Google Ads
2603,Hall-Williams,USA,1-10,03/06/2023,Referral
2604,"Oliver, Simmons and Mcdonald",UK,1-10,03/10/2023,Referral
2605,Richardson-Jimenez,United States,11-50,2023-04-06,Google Ads
2606,Reyes-White,US,1-10,03/30/2025,Organic Search
2607,Baker Inc,Canada,1-10,2025-03-11,Organic Search
2608,Valenzuela-Phillips,UK,1-10,06/08/2025,Meta Ads
2609,"Hunt, Schneider and Hartman",AU,1-10,2023-08-16,Referral
2610,Garcia Inc,Bharat,1-10,14/06/2024,Google Ads
2611,Johnson-Gonzalez,IN,1-10,12/15/2024,Referral
2612,Leonard LLC,U.S.A,11-50,2025-03-06,LinkedIn Ads
2613,Mcgee-Mack,UK,11-50,05/29/2024,Google Ads
2614,Lee-Munoz,AUS,201-1000,2024-11-02,
2615,Murillo Ltd,AUS,,22/01/2024,Organic Search
2616,"Daniels, Green and Carrillo",U.K.,1-10,01-Jul-2024,LinkedIn Ads
2617,Short-Logan,Bharat,11-50,07-Mar-2025,
2618,Bautista-Underwood,AU,51-200,2025-01-27,Meta Ads
2619,"Smith, Valdez and Hays",U.S.A,1-10,2023-12-21,
2620,Grimes and Sons,Canada,1-10,25-Nov-2024,Referral
2621,Cummings and Sons,U.S.A,1-10,2024-07-24,Referral
2622,Hall-Matthews,UK,11-50,09/03/2025,Meta Ads
2623,"Todd, Sharp and Murray",IN,11-50,03/30/2024,Direct
2624,Edwards and Sons,U.S.A,11-50,06/18/2023,LinkedIn Ads
2625,Carrillo-Wolfe,U.S.A,1-10,2025-08-15,Referral
2626,Gonzales PLC,US,11-50,2023-06-28,Referral
2627,Brooks PLC,U.S.A,11-50,2023-12-08,Google Ads
2628,Torres Ltd,Bharat,1-10,02/27/2025,Direct
2629,Porter Ltd,United States,51-200,11/04/2024,LinkedIn Ads
2630,Morgan-Barnes,U.S.A,,2025-09-16,Organic Search
2631,"Goodwin, Farmer and Vaughn",UK,51-200,10-Jan-2024,LinkedIn Ads
2632,Nguyen-Johnson,Bharat,51-200,03/02/2023,LinkedIn Ads
2633,Weeks and Sons,U.K.,11-50,06/04/2023,Referral
2634,Carroll-Lloyd,Bharat,,28-Oct-2025,Direct
2635,"Berry, Myers and James",AU,11-50,11-Sep-2024,Google Ads
2636,Brown-Hughes,Bharat,51-200,05/15/2025,Referral
2637,Rodriguez-Hudson,U.S.A,1-10,2024-02-26,Google Ads
2638,Fowler-Torres,UK,51-200,08/11/2025,Google Ads
2639,Garcia PLC,UK,51-200,07/05/2025,Direct
2640,Johnson Ltd,Britain,11-50,01/13/2023,Referral
2641,"Burns, Lopez and Jones",UK,1-10,03/03/2023,Organic Search
2642,Campbell-Hall,Canada,1000+,2024-05-01,Meta Ads
2643,"Warren, Gibson and Wood",US,11-50,07-May-2025,
2644,Jackson Group,AUS,1-10,24-Jan-2024,Meta Ads
2645,Moore-Rodriguez,US,51-200,2024-05-17,Organic Search
2646,"Barnes, Paul and Price",United Kingdom,,28-Apr-2025,Referral
2647,Anderson and Sons,Bharat,1-10,2023-08-22,Organic Search
2648,Reynolds-Mckinney,US,201-1000,10/18/2023,
2649,Moore-Andrews,India,1-10,2025-09-01,Organic Search
2650,Matthews-Shaw,United Kingdom,,2024-02-21,Organic Search
2651,"Stevens, Harris and Ritter",Britain,11-50,04-Nov-2023,Organic Search
2652,Brown-Ross,AU,51-200,30-Oct-2024,Google Ads
2653,Fox PLC,Canada,11-50,2025-08-14,
2654,Stevens-Johnston,IN,1-10,2023-08-14,
2655,"Davis, Lucas and Ellison",United Kingdom,11-50,05/06/2024,LinkedIn Ads
2656,Graves-Dawson,US,1-10,28/07/2024,Meta Ads
2657,Myers-Colon,IN,51-200,2025-12-04,Referral
2658,Perry and Sons,IN,1-10,2023-10-20,Organic Search
2659,"Quinn, Ellis and Bartlett",UK,11-50,04/01/2024,Google Ads
2660,Hale Inc,United Kingdom,11-50,26-May-2024,Organic Search
2661,Hale-Williams,US,51-200,30/09/2023,Referral
2662,Hill Ltd,IN,11-50,07-Jun-2024,Google Ads
2663,"Carter, Hendricks and Wolfe",IN,1000+,03/02/2023,Referral
2664,"Barrera, Kerr and Jenkins",U.S.A,1-10,17/10/2025,Meta Ads
2665,"Martinez, Wood and Campos",Canada,11-50,04/17/2024,Meta Ads
2666,"Miranda, Nguyen and Hayes",United States,11-50,22/09/2023,Meta Ads
2667,Clark-Williams,United States,1-10,09/06/2024,LinkedIn Ads
2668,Jones Ltd,U.S.A,1-10,26/03/2025,LinkedIn Ads
2669,"Brady, James and Reese",US,11-50,11/02/2025,Organic Search
2670,Sanders Inc,UK,1-10,03/17/2024,Organic Search
2671,Wilson-Stark,IN,,19-Jan-2024,Referral
2672,Santiago-Marshall,United Kingdom,201-1000,2025-12-07,Referral
2673,Jones-Kelley,USA,,2023-06-23,
2674,Reeves Group,United States,201-1000,2025-08-13,Google Ads
2675,Ruiz LLC,CA,201-1000,09/04/2024,Referral
2676,Jackson Inc,United States,11-50,02/23/2024,Organic Search
2677,"Garcia, Phillips and Nichols",U.S.A,51-200,01/11/2024,Meta Ads
2678,Jackson-Powers,United States,11-50,05/11/2024,Organic Search
2679,Byrd and Sons,USA,11-50,2023-03-05,LinkedIn Ads
2680,Howard-Robinson,IN,1-10,2025-03-31,Direct
2681,Stafford PLC,IN,11-50,03/04/2025,Referral
2682,Ramos Inc,India,11-50,07-Jul-2025,LinkedIn Ads
2683,"Cain, Davidson and Moran",Canada,51-200,08/17/2024,Google Ads
2684,Myers LLC,USA,1-10,13-Oct-2024,Google Ads
2685,Williams-Smith,Australia,1-10,01/27/2023,LinkedIn Ads
2686,Wang-Mcfarland,CA,1-10,2023-05-08,Google Ads
2687,Kerr-Gonzalez,US,11-50,26/05/2023,LinkedIn Ads
2688,Fisher Inc,USA,201-1000,2024-08-24,Meta Ads
2689,Hoover-Frazier,IN,1-10,02/06/2025,Organic Search
2690,Walker Inc,United States,51-200,2023-01-11,LinkedIn Ads
2691,"Jackson, Jackson and Perry",Bharat,1000+,2023-03-11,Organic Search
2692,Ochoa LLC,UK,201-1000,07/12/2023,Organic Search
2693,"Sims, Weber and Villa",Canada,,2023-05-31,Meta Ads
2694,Mcmillan-Martinez,India,201-1000,10/19/2024,LinkedIn Ads
2695,Rodriguez LLC,India,201-1000,2023-08-28,Google Ads
2696,Smith Ltd,USA,51-200,2023-01-26,Meta Ads
2697,Smith-Lewis,Canada,,11/03/2023,Referral
2698,Jones LLC,USA,1-10,23-Mar-2023,Meta Ads
2699,"Hanson, Williams and Mcclure",Bharat,,13/02/2023,LinkedIn Ads
2700,Turner-George,IN,1000+,05/07/2023,Meta Ads
2701,Marquez PLC,AU,1-10,04/29/2024,LinkedIn Ads
2702,King Inc,United States,201-1000,10/27/2025,Direct
2703,"Nguyen, Mccoy and Price",U.S.A,11-50,2023-03-29,Google Ads
2704,"Anderson, Thompson and Gill",U.K.,1-10,03/31/2024,Google Ads
2705,"Stewart, York and Olson",United States,11-50,11/17/2024,Organic Search
2706,Smith-Barr,United States,11-50,17/08/2023,LinkedIn Ads
2707,Reyes-Davidson,US,,07-Apr-2024,LinkedIn Ads
2708,Gordon Ltd,US,11-50,29/08/2024,Organic Search
2709,Hall PLC,Canada,11-50,13-Jun-2023,
2710,Parker Ltd,Bharat,11-50,11/07/2024,Referral
2711,Todd-Harvey,Australia,1-10,23/05/2024,
2712,Taylor Group,Canada,,02/26/2025,LinkedIn Ads
2713,Harris-Bennett,U.S.A,11-50,2025-11-24,Meta Ads
2714,"Johnson, Mclean and George",USA,51-200,2025-06-07,Meta Ads
2715,Stevenson-Murphy,IN,51-200,28/06/2024,
2716,Stewart-Buchanan,United Kingdom,1-10,04/12/2023,Organic Search
2717,Meyer Group,US,1-10,11/25/2024,Google Ads
2718,"Hess, Christensen and Perez",IN,201-1000,2024-04-18,Organic Search
2719,"Rivera, Allen and Ryan",U.S.A,1-10,03/30/2023,Direct
2720,"Mcneil, Solis and Horton",CA,51-200,11-Jun-2024,Direct
2721,Franklin Group,US,201-1000,2024-08-07,Google Ads
2722,"Morris, Ramos and Smith",Bharat,1-10,08-Mar-2025,Meta Ads
2723,Jones-Lee,IN,1-10,2025-04-11,Google Ads
2724,"Braun, Mays and Martinez",Britain,,04/18/2023,LinkedIn Ads
2725,Watkins and Sons,U.S.A,1-10,13/10/2023,LinkedIn Ads
2726,Romero Group,IN,1-10,02-Feb-2023,Meta Ads
2727,"Mcdonald, Martin and Gonzalez",US,51-200,2024-02-12,Google Ads
2728,Thompson-Wright,United Kingdom,11-50,09/10/2024,
2729,Ray-Faulkner,US,1-10,2023-06-03,Organic Search
2730,Nelson Group,IN,1-10,01/18/2025,Organic Search
2731,Tapia LLC,U.K.,1-10,07/31/2025,Direct
2732,Gray-Ruiz,U.K.,11-50,08/04/2025,LinkedIn Ads
2733,Wagner-Moss,US,1-10,2025-10-10,Organic Search
2734,Weiss Group,U.S.A,51-200,04/11/2023,Direct
2735,Gill Group,Australia,1-10,27/06/2024,Google Ads
2736,Blake LLC,US,11-50,06/04/2025,Google Ads
2737,"Medina, Tran and Thompson",USA,11-50,06/03/2024,
2738,Ford-Chavez,USA,201-1000,19/03/2025,Referral
2739,Hart-Castillo,U.S.A,201-1000,27-Aug-2025,Organic Search
2740,Taylor-Harrison,India,1-10,2023-10-07,Google Ads
2741,Hendricks Inc,USA,51-200,11-Apr-2024,Google Ads
2742,Hensley Ltd,United Kingdom,1-10,11-Dec-2025,Organic Search
2743,"Brooks, Sullivan and Perry",AUS,51-200,07/04/2024,Google Ads
2744,Waller-Brooks,United States,,02/18/2024,Google Ads
2745,Parker-Archer,India,51-200,13/03/2024,Google Ads
2746,Ortiz Inc,CA,11-50,2025-07-09,Google Ads
2747,Cruz PLC,CA,51-200,03-Sep-2024,
2748,Lee Group,U.S.A,1-10,12/03/2023,Meta Ads
2749,Wise-Walton,India,11-50,03/18/2023,
2750,Hicks-Burns,U.S.A,51-200,27/08/2025,Meta Ads
2751,"Richardson, Brown and Cruz",United States,,30/05/2025,Google Ads
2752,Fitzgerald-Allen,AU,11-50,31-Dec-2024,Referral
2753,Dorsey LLC,Canada,11-50,02/08/2024,Meta Ads
2754,"Mann, Johnson and Wade",USA,51-200,2025-09-19,Referral
2755,Green Group,U.S.A,11-50,12-Mar-2023,Organic Search
2756,"Hernandez, Wright and Lane",UK,51-200,20/10/2023,Referral
2757,"Skinner, Smith and Wise",Bharat,201-1000,2024-06-10,Google Ads
2758,"Dawson, Cruz and Mccarthy",India,11-50,2024-11-05,Organic Search
2759,Stone and Sons,India,11-50,11/07/2025,Organic Search
2760,Martin-Simmons,AU,201-1000,14/09/2024,Meta Ads
2761,"Turner, Ponce and Barrett",U.S.A,51-200,29/10/2025,Google Ads
2762,Willis-Gross,Canada,11-50,24-Feb-2024,
2763,"Booth, Rodriguez and Armstrong",United States,51-200,26-Feb-2025,Direct
2764,Olsen-Adams,Britain,11-50,07/09/2024,Referral
2765,Conrad Group,Bharat,1-10,03/03/2025,
2766,"Parker, Benitez and Velasquez",U.S.A,1-10,2023-09-02,LinkedIn Ads
2767,Davis Ltd,USA,1-10,01/16/2023,Meta Ads
2768,Warren-Pena,CA,51-200,19-Oct-2025,LinkedIn Ads
2769,"Jordan, Thompson and Lopez",AUS,1000+,2023-07-24,Google Ads
2770,Gonzalez and Sons,U.S.A,11-50,22-Nov-2024,Referral
2771,"Fry, Hayes and Olsen",IN,11-50,27-May-2023,Meta Ads
2772,Harris Ltd,AUS,51-200,21/05/2023,Organic Search
2773,Lamb and Sons,Australia,11-50,17/02/2024,
2774,Bird-Savage,AUS,51-200,2023-03-27,LinkedIn Ads
2775,Sims-Weber,AUS,1-10,2024-07-02,
2776,"Martin, Carter and Gray",IN,11-50,10-Apr-2023,Organic Search
2777,Brown-Johnson,India,51-200,07/05/2024,Google Ads
2778,Woods Ltd,Britain,51-200,04/10/2023,Meta Ads
2779,Smith LLC,US,,12/14/2025,Meta Ads
2780,Ortega Inc,IN,,04/09/2024,Direct
2781,Clark Inc,United Kingdom,11-50,11/20/2024,Organic Search
2782,Morrison-Hatfield,US,1-10,2024-07-07,Referral
2783,Frederick-Kennedy,USA,11-50,11-Nov-2024,Organic Search
2784,Munoz-Rogers,USA,11-50,07/17/2023,LinkedIn Ads
2785,"Wu, Key and Montoya",U.K.,51-200,21/08/2023,Google Ads
2786,Ortega-Gray,USA,51-200,17-Oct-2024,LinkedIn Ads
2787,Hester LLC,U.S.A,1-10,2023-11-22,Referral
2788,Smith Ltd,IN,51-200,02/10/2025,Referral
2789,Hardy-Barron,USA,51-200,22/07/2023,LinkedIn Ads
