customer_id,company_name,country,company_size_band,signup_date,acquisition_channel,signup_date_ambiguous
2506,Moore-Andrews,United States,1-10,2024-04-23,Meta Ads,False
2507,Matthews-Shaw,India,1-10,2025-11-24,Referral,False
2508,"Stevens, Harris and Ritter",United States,51-200,2024-12-12,Referral,True
2509,Brown-Ross,Australia,1-10,2024-09-28,Organic Search,False
2510,Stevens-Johnston,Australia,1-10,2025-04-02,Organic Search,True
2511,"Davis, Lucas and Ellison",United Kingdom,11-50,2025-10-31,,False
2512,Graves-Dawson,United States,,2023-04-12,,False
2513,Myers-Colon,Canada,1-10,2023-08-28,Referral,False
2514,Perry and Sons,India,1-10,2025-04-29,Organic Search,False
2515,"Quinn, Ellis and Bartlett",India,51-200,2023-04-15,Meta Ads,False
2516,Hale Inc,Australia,201-1000,2025-01-16,Organic Search,False
2517,Hale-Williams,United States,1-10,2023-02-09,Direct,True
2518,"Carter, Hendricks and Wolfe",United Kingdom,1-10,2025-08-23,LinkedIn Ads,False
2519,"Barrera, Kerr and Jenkins",United States,11-50,2023-05-08,Organic Search,True
2520,"Martinez, Wood and Campos",Canada,201-1000,2023-09-23,Organic Search,False
2521,"Miranda, Nguyen and Hayes",United States,11-50,2023-05-09,,True
2522,Clark-Williams,United Kingdom,,2023-01-15,Meta Ads,False
2523,"Brady, James and Reese",India,1-10,2025-10-22,Google Ads,False
2524,Sanders Inc,India,201-1000,2024-12-03,Direct,True
2525,Wilson-Stark,United Kingdom,11-50,2025-02-22,Referral,False
2526,Santiago-Marshall,United States,1-10,2024-12-31,Organic Search,False
2527,Jones-Kelley,India,1-10,2023-07-03,Organic Search,True
2528,Reeves Group,United States,201-1000,2025-09-10,Google Ads,False
2529,Ruiz LLC,Australia,51-200,2024-07-31,Organic Search,False
2530,"Garcia, Phillips and Nichols",United Kingdom,,2024-08-22,Google Ads,False
2531,Jackson-Powers,India,1-10,2023-02-01,Google Ads,False
2532,Byrd and Sons,United States,51-200,2025-03-05,LinkedIn Ads,False
2533,Howard-Robinson,United States,1-10,2023-11-07,Google Ads,True
2534,Stafford PLC,United Kingdom,11-50,2025-10-01,Referral,False
2535,Ramos Inc,United States,1-10,2024-11-21,Referral,False
2536,"Cain, Davidson and Moran",Canada,51-200,2024-05-11,Google Ads,True
2537,Myers LLC,United Kingdom,1-10,2025-11-01,,True
2538,Williams-Smith,United States,1-10,2023-02-08,Referral,False
2539,Wang-Mcfarland,India,11-50,2025-05-08,Google Ads,True
2540,Kerr-Gonzalez,United States,11-50,2023-09-08,Referral,True
2541,Fisher Inc,United Kingdom,1-10,2024-03-19,Meta Ads,False
2542,Hoover-Frazier,Australia,51-200,2023-05-30,LinkedIn Ads,False
2543,Walker Inc,United States,1-10,2023-12-20,Referral,False
2544,"Jackson, Jackson and Perry",Australia,51-200,2025-11-23,Direct,False
2545,Ochoa LLC,United States,1-10,2024-02-28,Direct,False
2546,"Sims, Weber and Villa",United States,11-50,2025-01-09,Google Ads,True
2547,Mcmillan-Martinez,India,,2023-04-17,Organic Search,False
2548,"Hanson, Williams and Mcclure",United Kingdom,1-10,2023-12-28,Meta Ads,False
2549,Turner-George,United States,201-1000,2025-10-12,Organic Search,True
2550,Marquez PLC,India,,2025-07-09,Meta Ads,False
2551,King Inc,United Kingdom,11-50,2025-08-28,Referral,False
2552,"Nguyen, Mccoy and Price",United States,1-10,2023-02-26,Referral,False
2553,"Anderson, Thompson and Gill",United States,,2023-09-24,Google Ads,False
2554,"Stewart, York and Olson",United Kingdom,51-200,2023-06-03,Referral,False
2555,Smith-Barr,Canada,1-10,2025-05-16,Referral,False
2556,Reyes-Davidson,United States,11-50,2025-07-04,Google Ads,True
2557,Gordon Ltd,Canada,11-50,2024-02-29,Referral,False
2558,Hall PLC,Canada,1000+,2023-07-15,Referral,False
2559,Todd-Harvey,Australia,11-50,2025-05-14,Referral,False
2560,Harris-Bennett,Canada,201-1000,2025-03-30,LinkedIn Ads,False
2561,"Johnson, Mclean and George",Canada,1-10,2024-02-11,LinkedIn Ads,False
2562,Stevenson-Murphy,United States,201-1000,2023-08-20,LinkedIn Ads,False
2563,Stewart-Buchanan,Canada,1000+,2024-03-31,Google Ads,False
2564,Meyer Group,United States,1-10,2024-10-27,Organic Search,False
2565,"Hess, Christensen and Perez",India,11-50,2024-05-01,Google Ads,True
2566,"Rivera, Allen and Ryan",United States,1000+,2024-03-09,Organic Search,True
2567,"Mcneil, Solis and Horton",India,11-50,2025-03-20,Referral,False
2568,Franklin Group,United States,1-10,2025-09-28,,False
2569,"Morris, Ramos and Smith",United Kingdom,51-200,2024-09-09,LinkedIn Ads,True
2570,Jones-Lee,Australia,1-10,2023-12-14,Google Ads,False
2571,"Braun, Mays and Martinez",United Kingdom,51-200,2024-01-17,Direct,False
2572,Romero Group,India,11-50,2024-06-14,Direct,False
2573,"Mcdonald, Martin and Gonzalez",United States,1-10,2024-05-21,Google Ads,False
2574,Thompson-Wright,United States,1-10,2024-11-09,Direct,True
2575,Ray-Faulkner,Canada,,2024-11-03,Organic Search,False
2576,Nelson Group,India,51-200,2024-02-01,Google Ads,True
2577,Tapia LLC,United States,,2025-05-23,Referral,False
2578,Gray-Ruiz,United States,,2024-07-07,Referral,True
2579,Wagner-Moss,United States,1-10,2023-04-26,Google Ads,False
2580,Weiss Group,United Kingdom,1-10,2024-07-23,Direct,False
2581,Gill Group,India,201-1000,2024-02-21,Meta Ads,False
2582,Blake LLC,United States,51-200,2023-06-05,Google Ads,True
2583,"Medina, Tran and Thompson",Canada,1-10,2025-08-27,Organic Search,False
2584,Ford-Chavez,United States,201-1000,2023-02-22,LinkedIn Ads,False
2585,Hart-Castillo,United States,201-1000,2025-12-27,,False
2586,Taylor-Harrison,India,51-200,2024-12-25,Referral,False
2587,Hendricks Inc,United States,11-50,2023-07-25,Google Ads,False
2588,Hensley Ltd,United Kingdom,1-10,2023-10-14,Organic Search,False
2589,"Brooks, Sullivan and Perry",Australia,11-50,2023-07-11,Google Ads,False
2590,Waller-Brooks,India,11-50,2023-08-13,Organic Search,False
2591,Parker-Archer,United Kingdom,11-50,2025-10-06,Referral,True
2592,Ortiz Inc,India,11-50,2025-05-30,,False
2593,Wise-Walton,United Kingdom,1-10,2025-06-06,Referral,False
2594,Hicks-Burns,India,51-200,2024-01-29,LinkedIn Ads,False
2595,"Richardson, Brown and Cruz",India,11-50,2023-04-10,Google Ads,True
2596,Fitzgerald-Allen,United States,1-10,2025-01-12,Google Ads,False
2597,Dorsey LLC,United States,11-50,2023-12-12,,False
2598,"Mann, Johnson and Wade",United Kingdom,1-10,2025-10-04,Referral,True
2599,Green Group,United States,11-50,2024-01-05,Google Ads,True
2600,"Hernandez, Wright and Lane",Canada,,2024-11-08,,True
2601,"Skinner, Smith and Wise",United States,1-10,2023-03-23,Meta Ads,False
2602,"Dawson, Cruz and Mccarthy",Australia,11-50,2025-01-09,Google Ads,False
2603,Stone and Sons,United States,1-10,2023-06-03,Referral,True
2604,Martin-Simmons,United Kingdom,1-10,2023-10-03,Referral,True
2605,"Turner, Ponce and Barrett",United States,11-50,2023-04-06,Google Ads,False
2606,Willis-Gross,United States,1-10,2025-03-30,Organic Search,False
2607,"Booth, Rodriguez and Armstrong",Canada,1-10,2025-03-11,Organic Search,False
2608,Olsen-Adams,United Kingdom,1-10,2025-08-06,Meta Ads,True
2609,Conrad Group,Australia,1-10,2023-08-16,Referral,False
2610,"Parker, Benitez and Velasquez",India,1-10,2024-06-14,Google Ads,False
2611,Warren-Pena,India,1-10,2024-12-15,Referral,False
2612,"Jordan, Thompson and Lopez",United States,11-50,2025-03-06,LinkedIn Ads,False
2613,"Fry, Hayes and Olsen",United Kingdom,11-50,2024-05-29,Google Ads,False
2614,Lamb and Sons,Australia,201-1000,2024-11-02,,False
2615,Bird-Savage,Australia,,2024-01-22,Organic Search,False
2616,Sims-Weber,United Kingdom,1-10,2024-07-01,LinkedIn Ads,False
2617,"Martin, Carter and Gray",India,11-50,2025-03-07,,False
2618,Brown-Johnson,Australia,51-200,2025-01-27,Meta Ads,False
2619,Woods Ltd,United States,1-10,2023-12-21,,False
2620,Ortega Inc,Canada,1-10,2024-11-25,Referral,False
2621,Morrison-Hatfield,United States,1-10,2024-07-24,Referral,False
2622,Frederick-Kennedy,United Kingdom,11-50,2025-03-09,Meta Ads,True
2623,Munoz-Rogers,India,11-50,2024-03-30,Direct,False
2624,"Wu, Key and Montoya",United States,11-50,2023-06-18,LinkedIn Ads,False
2625,Ortega-Gray,United States,1-10,2025-08-15,Referral,False
2626,Hester LLC,United States,11-50,2023-06-28,Referral,False
2627,Hardy-Barron,United States,11-50,2023-12-08,Google Ads,False
2628,"Ramirez, Lyons and Briggs",India,1-10,2025-02-27,Direct,False
2629,Hayes-Parks,United States,51-200,2024-04-11,LinkedIn Ads,True
2630,Robertson-Keller,United States,,2025-09-16,Organic Search,False
2631,Andersen LLC,United Kingdom,51-200,2024-01-10,LinkedIn Ads,False
2632,"Nguyen, Wallace and Lawson",India,51-200,2023-02-03,LinkedIn Ads,True
2633,Stevenson-Bauer,United Kingdom,11-50,2023-04-06,Referral,True
2634,Patterson-Huynh,India,,2025-10-28,Direct,False
2635,Hatfield-Vincent,Australia,11-50,2024-09-11,Google Ads,False
2636,Navarro LLC,India,51-200,2025-05-15,Referral,False
2637,"Lee, Thomas and Meyer",United States,1-10,2024-02-26,Google Ads,False
2638,"Glover, Moran and Johnson",United Kingdom,51-200,2025-11-08,Google Ads,True
2639,Robles-Turner,United Kingdom,51-200,2025-05-07,Direct,True
2640,"Davies, Archer and Owens",United Kingdom,11-50,2023-01-13,Referral,False
2641,Friedman-Olson,United Kingdom,1-10,2023-03-03,Organic Search,True
2642,"Allen, Lewis and Mullins",Canada,1000+,2024-05-01,Meta Ads,False
2643,"Graves, Garcia and Holder",United States,11-50,2025-05-07,,False
2644,Miranda-Robinson,Australia,1-10,2024-01-24,Meta Ads,False
2645,Wade-Lynn,United States,51-200,2024-05-17,Organic Search,False
2646,"Martinez, Taylor and Nichols",United Kingdom,,2025-04-28,Referral,False
2647,"Vasquez, Pope and Cook",India,1-10,2023-08-22,Organic Search,False
2648,Huynh PLC,United States,201-1000,2023-10-18,,False
2649,Schneider Group,India,1-10,2025-09-01,Organic Search,False
2650,"Paul, Hardy and Valdez",United Kingdom,,2024-02-21,Organic Search,False
2651,"Burch, Kim and Hall",United Kingdom,11-50,2023-11-04,Organic Search,False
2652,Wilson-Miller,Australia,51-200,2024-10-30,Google Ads,False
2653,Garner Inc,Canada,11-50,2025-08-14,,False
2654,"Richardson, Castaneda and Finley",India,1-10,2023-08-14,,False
2655,"Mclaughlin, Collins and Lawrence",United Kingdom,11-50,2024-06-05,LinkedIn Ads,True
2656,Boone Group,United States,1-10,2024-07-28,Meta Ads,False
2657,Wise-Salinas,India,51-200,2025-12-04,Referral,False
2658,Meyer PLC,India,1-10,2023-10-20,Organic Search,False
2659,"Walker, Foster and Medina",United Kingdom,11-50,2024-01-04,Google Ads,True
2660,Stewart-Cabrera,United Kingdom,11-50,2024-05-26,Organic Search,False
2661,Hood-Porter,United States,51-200,2023-09-30,Referral,False
2662,Hernandez-Campbell,India,11-50,2024-06-07,Google Ads,False
2663,"Ortega, Solis and Warner",India,1000+,2023-02-03,Referral,True
2664,"Flores, Shaw and Barker",United States,1-10,2025-10-17,Meta Ads,False
2665,Shea-Mccarthy,Canada,11-50,2024-04-17,Meta Ads,False
2666,Welch-Lewis,United States,11-50,2023-09-22,Meta Ads,False
2667,Padilla-Bennett,United States,1-10,2024-06-09,LinkedIn Ads,True
2668,Hernandez-Moran,United States,1-10,2025-03-26,LinkedIn Ads,False
2669,"Michael, Walker and Fitzgerald",United States,11-50,2025-02-11,Organic Search,True
2670,Gates Ltd,United Kingdom,1-10,2024-03-17,Organic Search,False
2671,Evans-Briggs,India,,2024-01-19,Referral,False
2672,Ritter PLC,United Kingdom,201-1000,2025-12-07,Referral,False
2673,Rogers-Gregory,United States,,2023-06-23,,False
2674,Todd-Myers,United States,201-1000,2025-08-13,Google Ads,False
2675,"Acosta, Campbell and Leblanc",Canada,201-1000,2024-04-09,Referral,True
2676,"Chase, Long and Anderson",United States,11-50,2024-02-23,Organic Search,False
2677,"Glenn, Brown and Michael",United States,51-200,2024-11-01,Meta Ads,True
2678,Ellis-Martin,United States,11-50,2024-11-05,Organic Search,True
2679,Ramos Group,United States,11-50,2023-03-05,LinkedIn Ads,False
2680,Merritt-Clark,India,1-10,2025-03-31,Direct,False
2681,"Gonzalez, Curtis and Cox",India,11-50,2025-04-03,Referral,True
2682,"Garcia, Floyd and Garrison",India,11-50,2025-07-07,LinkedIn Ads,False
2683,Clements-Simmons,Canada,51-200,2024-08-17,Google Ads,False
2684,Howe Inc,United States,1-10,2024-10-13,Google Ads,False
2685,Mccann-White,Australia,1-10,2023-01-27,LinkedIn Ads,False
2686,"Morgan, Hamilton and Hernandez",Canada,1-10,2023-05-08,Google Ads,False
2687,"Powell, Johnson and Allen",United States,11-50,2023-05-26,LinkedIn Ads,False
2688,Turner-Carlson,United States,201-1000,2024-08-24,Meta Ads,False
2689,Delgado Group,India,1-10,2025-06-02,Organic Search,True
2690,"Esparza, Lambert and Davis",United States,51-200,2023-01-11,LinkedIn Ads,False
2691,Hancock-Santos,India,1000+,2023-03-11,Organic Search,False
2692,Chen-Wallace,United Kingdom,201-1000,2023-12-07,Organic Search,True
2693,Wilson Inc,Canada,,2023-05-31,Meta Ads,False
2694,Burns Ltd,India,201-1000,2024-10-19,LinkedIn Ads,False
2695,"Walker, Matthews and Archer",India,201-1000,2023-08-28,Google Ads,False
2696,Hill-Mcgee,United States,51-200,2023-01-26,Meta Ads,False
2697,"White, Washington and Newman",Canada,,2023-03-11,Referral,True
2698,Evans-Martinez,United States,1-10,2023-03-23,Meta Ads,False
2699,Brown-Stout,India,,2023-02-13,LinkedIn Ads,False
2700,"Lopez, Hess and Smith",India,1000+,2023-07-05,Meta Ads,True
2701,"Roth, Logan and Moreno",Australia,1-10,2024-04-29,LinkedIn Ads,False
2702,Stone PLC,United States,201-1000,2025-10-27,Direct,False
2703,"Reeves, Tyler and Martinez",United States,11-50,2023-03-29,Google Ads,False
2704,Sheppard Inc,United Kingdom,1-10,2024-03-31,Google Ads,False
2705,Atkins Ltd,United States,11-50,2024-11-17,Organic Search,False
2706,Martinez-Anderson,United States,11-50,2023-08-17,LinkedIn Ads,False
2707,Delgado Inc,United States,,2024-04-07,LinkedIn Ads,False
2708,"Scott, Mullins and Miller",United States,11-50,2024-08-29,Organic Search,False
2709,Hunter LLC,Canada,11-50,2023-06-13,,False
2710,"Jackson, Rowland and Barrett",India,11-50,2024-07-11,Referral,True
2711,Turner PLC,Australia,1-10,2024-05-23,,False
2712,Hopkins-Wallace,Canada,,2025-02-26,LinkedIn Ads,False
2713,"Henry, Edwards and Bartlett",United States,11-50,2025-11-24,Meta Ads,False
2714,Obrien-Dixon,United States,51-200,2025-06-07,Meta Ads,False
2715,"Garcia, Weiss and Young",India,51-200,2024-06-28,,False
2716,Guzman and Sons,United Kingdom,1-10,2023-12-04,Organic Search,True
2717,"Howard, Anderson and Dean",United States,1-10,2024-11-25,Google Ads,False
2718,Pierce LLC,India,201-1000,2024-04-18,Organic Search,False
2719,Santos-Martin,United States,1-10,2023-03-30,Direct,False
2720,Miller-King,Canada,51-200,2024-06-11,Direct,False
2721,Bentley-Thomas,United States,201-1000,2024-08-07,Google Ads,False
2722,Cowan-Terry,India,1-10,2025-03-08,Meta Ads,False
2723,Klein PLC,India,1-10,2025-04-11,Google Ads,False
2724,"Holland, Dixon and Martin",United Kingdom,,2023-04-18,LinkedIn Ads,False
2725,Johnson-Munoz,United States,1-10,2023-10-13,LinkedIn Ads,False
2726,Nelson PLC,India,1-10,2023-02-02,Meta Ads,False
2727,Sutton Group,United States,51-200,2024-02-12,Google Ads,False
2728,Blankenship-Strickland,United Kingdom,11-50,2024-10-09,,True
2729,Melton and Sons,United States,1-10,2023-06-03,Organic Search,False
2730,Smith-Bennett,India,1-10,2025-01-18,Organic Search,False
2731,Gray Inc,United Kingdom,1-10,2025-07-31,Direct,False
2732,Chapman-Roman,United Kingdom,11-50,2025-04-08,LinkedIn Ads,True
2733,Rice Ltd,United States,1-10,2025-10-10,Organic Search,False
2734,"Grimes, Arnold and Lawson",United States,51-200,2023-11-04,Direct,True
2735,Reed Ltd,Australia,1-10,2024-06-27,Google Ads,False
2736,"Faulkner, Schmidt and Wheeler",United States,11-50,2025-04-06,Google Ads,True
2737,Woods-Anderson,United States,11-50,2024-03-06,,True
2738,Parks Ltd,United States,201-1000,2025-03-19,Referral,False
2739,Sandoval and Sons,United States,201-1000,2025-08-27,Organic Search,False
2740,Bradley-Adams,India,1-10,2023-10-07,Google Ads,False
2741,"Fowler, Wood and Waters",United States,51-200,2024-04-11,Google Ads,False
2742,"Franklin, Mann and White",United Kingdom,1-10,2025-12-11,Organic Search,False
2743,Lindsey-Shaw,Australia,51-200,2024-04-07,Google Ads,True
2744,Cisneros-Meyer,United States,,2024-02-18,Google Ads,False
2745,"Keith, Cervantes and Torres",India,51-200,2024-03-13,Google Ads,False
2746,Meza Group,Canada,11-50,2025-07-09,Google Ads,False
2747,Bruce-Walters,Canada,51-200,2024-09-03,,False
2748,Blair Inc,United States,1-10,2023-03-12,Meta Ads,True
2749,Johnston Inc,India,11-50,2023-03-18,,False
2750,"Mitchell, Noble and Stokes",United States,51-200,2025-08-27,Meta Ads,False
2751,Hayden Group,United States,,2025-05-30,Google Ads,False
2752,"Romero, Cross and Castillo",Australia,11-50,2024-12-31,Referral,False
2753,"Jennings, Rhodes and Patel",Canada,11-50,2024-08-02,Meta Ads,True
2754,Bartlett Ltd,United States,51-200,2025-09-19,Referral,False
2755,Klein Ltd,United States,11-50,2023-03-12,Organic Search,False
2756,"Brady, Sanchez and Stevenson",United Kingdom,51-200,2023-10-20,Referral,False
2757,"Sutton, Williams and West",India,201-1000,2024-06-10,Google Ads,False
2758,Craig PLC,India,11-50,2024-11-05,Organic Search,False
2759,Thompson LLC,India,11-50,2025-07-11,Organic Search,True
2760,Palmer Inc,Australia,201-1000,2024-09-14,Meta Ads,False
2761,Simpson-Jackson,United States,51-200,2025-10-29,Google Ads,False
2762,Morgan Ltd,Canada,11-50,2024-02-24,,False
2763,Evans-Carter,United States,51-200,2025-02-26,Direct,False
2764,"Long, Leblanc and Hickman",United Kingdom,11-50,2024-09-07,Referral,True
2765,"Robertson, Barry and Walls",India,1-10,2025-03-03,,True
2766,"Charles, Brown and Smith",United States,1-10,2023-09-02,LinkedIn Ads,False
2767,Murphy-Gomez,United States,1-10,2023-01-16,Meta Ads,False
2768,Bailey Ltd,Canada,51-200,2025-10-19,LinkedIn Ads,False
2769,Jordan and Sons,Australia,1000+,2023-07-24,Google Ads,False
2770,Rice and Sons,United States,11-50,2024-11-22,Referral,False
2771,Martinez-Freeman,India,11-50,2023-05-27,Meta Ads,False
2772,Hammond LLC,Australia,51-200,2023-05-21,Organic Search,False
2773,Diaz-Mcclain,Australia,11-50,2024-02-17,,False
2774,"Cain, Rodriguez and Gonzales",Australia,51-200,2023-03-27,LinkedIn Ads,False
2775,Martin-Gomez,Australia,1-10,2024-07-02,,False
2776,Smith-Stephenson,India,11-50,2023-04-10,Organic Search,False
2777,"Gonzalez, Lopez and Williams",India,51-200,2024-05-07,Google Ads,True
2778,Fisher-Rivera,United Kingdom,51-200,2023-10-04,Meta Ads,True
2779,Moyer-Bird,United States,,2025-12-14,Meta Ads,False
2780,Fisher PLC,India,,2024-09-04,Direct,True
2781,Marsh-Klein,United Kingdom,11-50,2024-11-20,Organic Search,False
2782,Potter-Deleon,United States,1-10,2024-07-07,Referral,False
2783,Shaw-Mclean,United States,11-50,2024-11-11,Organic Search,False
2784,Anderson-Rosario,United States,11-50,2023-07-17,LinkedIn Ads,False
2785,Martinez LLC,United Kingdom,51-200,2023-08-21,Google Ads,False
2786,"Smith, Cohen and Williams",United States,51-200,2024-10-17,LinkedIn Ads,False
2787,Jordan-Harper,United States,1-10,2023-11-22,Referral,False
2788,Hamilton LLC,India,51-200,2025-10-02,Referral,True
2789,Tucker-Hodges,United States,51-200,2023-07-22,LinkedIn Ads,False
